ligandId	chain	firstnum	proteinId
121	A	314	18620
121	A	315	18620
9999	A	501	18621
6	A	602	18621
6	A	603	18621
6	A	604	18621
121	A	401	18621
121	A	402	18621
121	A	403	18621
10	A	1	18622
8430	A	1410	18622
8430	B	2410	18622
6	A	2	18622
6	A	4	18622
6	A	5	18622
6	A	6	18622
6	A	7	18622
6	B	3	18622
6	B	8	18622
6	B	9	18622
121	A	401	18622
121	A	402	18622
121	B	401	18622
121	B	402	18622
6	A	1002	18623
6	A	1003	18623
6	A	1007	18623
6	A	1008	18623
6	B	1001	18623
6	B	1004	18623
6	B	1005	18623
6	B	1006	18623
10000	A	1410	18623
10000	B	2410	18623
121	A	401	18623
121	A	402	18623
121	B	401	18623
121	B	402	18623
10	A	8	18624
10	B	10	18624
10	B	11	18624
10	B	9	18624
10001	A	1410	18624
10001	B	2410	18624
6	A	2	18624
6	A	3	18624
6	A	4	18624
6	A	5	18624
6	A	6	18624
6	B	1	18624
6	B	7	18624
121	A	401	18624
121	A	402	18624
121	B	401	18624
121	B	402	18624
142	A	1002	18625
142	A	1005	18625
142	B	1001	18625
142	B	1004	18625
6	A	1007	18625
6	A	1008	18625
6	B	1006	18625
10002	A	1410	18625
10002	B	2410	18625
121	A	401	18625
121	A	402	18625
121	B	401	18625
121	B	402	18625
10003	A	2002	18626
10003	B	2003	18626
71	A	2001	18626
71	B	2002	18626
121	A	1001	18626
121	A	1002	18626
121	B	1003	18626
121	B	1004	18626
10003	A	602	18627
10003	B	601	18627
71	A	501	18627
71	B	502	18627
121	A	301	18627
121	A	302	18627
121	B	401	18627
121	B	402	18627
10004	A	401	18628
10004	B	402	18628
6	A	502	18628
6	A	503	18628
6	B	501	18628
6	B	504	18628
121	A	301	18628
121	A	302	18628
121	B	303	18628
121	B	304	18628
10005	B	964	18629
10006	A	1115	18630
10006	B	2115	18630
10006	B	3115	18630
224	A	1	18631
72	A	2	18631
72	A	362	18631
72	A	363	18631
72	A	364	18631
72	B	1	18631
72	B	3	18631
72	B	362	18631
72	B	363	18631
72	B	364	18631
10007	A	365	18631
10007	B	365	18631
72	A	1	18632
72	A	362	18632
72	B	364	18632
91	A	363	18632
72	A	965	18633
10008	A	964	18633
10008	B	964	18633
10009	A	1601	18634
10009	A	1602	18634
10009	A	1603	18634
71	B	1501	18634
72	A	1301	18634
72	B	1302	18634
91	A	1201	18634
10010	A	1004	18635
10010	A	1009	18635
10010	B	1001	18635
10010	B	1002	18635
10010	B	1003	18635
10010	B	1005	18635
10010	B	1006	18635
10010	B	1008	18635
212	B	2001	18635
72	B	2002	18635
4125	A	371	18636
10011	A	380	18636
72	A	901	18636
72	A	902	18636
10012	B	372	18636
212	A	2	18637
212	B	3	18637
72	A	1	18637
10013	A	401	18637
10013	B	400	18637
10013	B	401	18637
10014	A	365	18638
10014	B	2	18638
72	A	1	18638
72	A	2	18638
72	A	362	18638
72	A	363	18638
72	A	364	18638
72	B	3	18638
72	B	362	18638
72	B	363	18638
72	B	364	18638
72	B	365	18638
10015	A	702	18639
10015	B	701	18639
72	A	601	18639
224	B	364	18640
224	B	367	18640
224	B	368	18640
10016	A	1	18640
10016	A	365	18640
10016	B	363	18640
142	A	364	18640
142	B	365	18640
142	B	366	18640
72	A	2	18640
72	A	362	18640
72	A	363	18640
72	B	1	18640
72	B	3	18640
72	B	362	18640
10017	A	1	18641
224	A	365	18641
224	B	1	18641
224	B	362	18641
224	B	363	18641
72	A	3	18641
72	A	362	18641
72	A	363	18641
72	A	364	18641
10018	A	1	18642
10019	A	777	18643
10019	B	888	18643
224	A	364	18644
224	A	365	18644
224	B	1	18644
224	B	362	18644
224	B	363	18644
224	B	364	18644
224	B	366	18644
10020	A	366	18644
10020	A	367	18644
10020	B	365	18644
72	A	1	18644
72	A	2	18644
72	A	362	18644
72	A	363	18644
72	B	3	18644
212	A	2	18645
212	B	3	18645
72	A	1	18645
10008	A	401	18645
10008	B	401	18645
10021	B	416	18646
10022	A	501	18647
10022	A	502	18647
10022	A	503	18647
10022	A	506	18647
10022	A	508	18647
10022	A	509	18647
10022	B	504	18647
10022	B	505	18647
10022	B	507	18647
10022	B	510	18647
10022	B	511	18647
10022	B	512	18647
224	B	362	18648
224	B	363	18648
224	B	365	18648
10023	A	1	18648
10023	A	363	18648
10023	A	364	18648
10023	B	1	18648
142	A	365	18648
142	B	364	18648
142	B	366	18648
72	A	362	18648
72	B	2	18648
72	B	3	18648
212	A	2	18649
212	B	1	18649
10024	A	400	18649
10024	B	400	18649
10025	A	362	18650
10025	A	364	18650
10025	B	1	18650
10025	B	362	18650
10025	B	363	18650
72	A	1	18650
72	A	363	18650
224	A	1	18651
224	A	363	18651
10026	A	362	18651
10027	A	501	18652
10027	A	503	18652
10027	A	506	18652
10027	A	508	18652
10027	A	509	18652
10027	A	510	18652
10027	A	511	18652
10027	A	513	18652
10027	B	502	18652
10027	B	504	18652
10027	B	505	18652
10027	B	507	18652
10027	B	512	18652
10027	B	514	18652
10027	B	515	18652
72	A	401	18652
10028	A	1	18653
10029	A	293	18653
10030	A	400	18653
10030	A	401	18653
10031	A	303	18654
10030	A	301	18654
10030	A	302	18654
10030	A	301	18655
10030	A	302	18655
10032	A	401	18655
1158	A	503	18656
10030	A	300	18656
10030	A	301	18656
10033	A	504	18656
10034	A	501	18656
10035	A	1	18657
10035	A	2	18657
10035	A	3	18657
224	A	10	18658
224	A	9	18658
224	B	8	18658
10020	A	1	18658
10020	A	2	18658
10020	A	4	18658
10020	B	3	18658
10020	B	5	18658
72	A	6	18658
72	B	7	18658
10036	A	301	18659
10036	B	302	18659
10037	A	1	18660
10037	B	2	18660
10037	B	3	18660
224	A	10	18660
224	A	9	18660
224	B	5	18660
224	B	6	18660
224	B	7	18660
224	B	8	18660
72	B	4	18660
10038	A	1	18661
10038	B	2	18661
10038	B	3	18661
10038	B	4	18661
224	A	9	18661
224	B	7	18661
224	B	8	18661
72	A	6	18661
72	B	5	18661
224	A	3	18662
224	A	6	18662
224	A	9	18662
224	B	4	18662
224	B	5	18662
224	B	7	18662
224	B	8	18662
10039	A	1	18662
10039	B	2	18662
4132	A	301	18663
4132	A	303	18663
4132	B	302	18663
4132	B	304	18663
224	B	7	18664
224	B	8	18664
10040	A	1	18664
10040	A	3	18664
10040	B	2	18664
10040	B	4	18664
10040	B	5	18664
10040	B	6	18664
247	A	1	18665
247	A	2	18665
247	A	3	18665
77	A	300	18665
392	A	308	18666
71	A	314	18666
71	A	311	18666
71	A	312	18666
392	A	309	18666
70	A	304	18666
71	A	310	18666
392	A	307	18666
71	A	313	18666
70	A	302	18666
77	A	301	18666
70	A	303	18666
392	A	306	18666
70	A	305	18666
130	A	301	18667
70	A	302	18667
10041	C	1	18668
715	A	2	18668
715	B	1	18668
715	B	3	18668
715	B	4	18668
715	C	5	18668
715	D	6	18668
10042	A	301	18668
10042	B	302	18668
10042	C	303	18668
10042	D	304	18668
10	A	3	18669
10	A	4	18669
10	A	5	18669
206	A	2	18669
121	A	401	18669
10043	A	2	18670
10	A	3	18670
6	A	4	18670
6	A	5	18670
6	A	6	18670
6	A	7	18670
6	A	8	18670
6	A	9	18670
121	A	401	18670
10	A	605	18671
10	A	606	18671
8430	A	501	18671
6	A	601	18671
6	A	602	18671
6	A	603	18671
6	A	604	18671
121	A	401	18671
10	A	310	18672
10	A	311	18672
10	A	312	18672
10044	A	308	18672
550	A	307	18672
6	A	10	18672
6	A	2	18672
6	A	3	18672
6	A	309	18672
6	A	4	18672
6	A	5	18672
6	A	6	18672
6	A	7	18672
6	A	8	18672
6	A	9	18672
121	A	1	18672
10	A	2	18673
10	A	3	18673
10045	A	311	18673
6	A	308	18673
6	A	309	18673
6	A	310	18673
6	A	4	18673
6	A	5	18673
121	A	1	18673
10046	A	1293	18674
10046	B	1293	18674
10046	B	1294	18674
77	A	1294	18674
138	A	1295	18674
77	A	300	18675
77	B	300	18675
224	A	307	18676
224	B	306	18676
10047	A	301	18676
10047	A	302	18676
10047	A	303	18676
10047	A	304	18676
10047	A	305	18676
10047	A	306	18676
10047	B	301	18676
10047	B	302	18676
10047	B	303	18676
10047	B	304	18676
10047	B	305	18676
77	A	1272	18677
5	A	1268	18677
5	A	1269	18677
5	A	1270	18677
5	A	1271	18677
5	B	1266	18677
10	A	1265	18677
10	A	1266	18677
10	A	1267	18677
6	B	1267	18677
10	A	801	18678
10	B	802	18678
10	C	803	18678
10	D	804	18678
8430	A	811	18678
8430	B	812	18678
8430	C	813	18678
8430	D	814	18678
71	A	302	18678
121	A	900	18678
121	A	901	18678
121	A	902	18678
121	B	900	18678
121	B	901	18678
121	B	902	18678
121	C	900	18678
121	C	901	18678
121	C	902	18678
121	D	900	18678
121	D	901	18678
121	D	902	18678
224	B	3	18679
10018	A	1	18679
10018	B	2	18679
72	A	1	18680
10048	A	308	18680
10048	A	309	18680
10048	A	310	18680
10048	A	311	18680
10048	A	312	18680
10036	A	301	18681
10036	B	301	18681
121	A	302	18681
121	A	303	18681
121	A	304	18681
121	B	302	18681
121	B	303	18681
121	B	304	18681
10049	A	303	18682
10049	B	301	18682
121	A	301	18682
121	A	302	18682
121	B	302	18682
121	B	303	18682
121	B	304	18682
10050	A	301	18683
10050	B	301	18683
121	A	302	18683
121	A	303	18683
121	B	302	18683
121	B	303	18683
10051	A	301	18684
10051	B	301	18684
121	A	302	18684
121	A	303	18684
121	B	302	18684
121	B	303	18684
121	B	304	18684
8417	A	301	18685
8417	B	301	18685
121	A	302	18685
121	A	303	18685
121	B	302	18685
121	B	303	18685
10	A	271	18686
121	A	3	18686
121	A	4	18686
121	B	1	18686
121	B	271	18686
8454	A	1	18686
8454	B	2	18686
212	A	1	18687
10013	A	500	18687
10013	A	501	18687
77	A	1	18688
77	B	1	18688
142	A	290	18688
142	B	290	18688
10052	A	300	18689
10052	A	301	18689
10053	A	300	18690
10053	A	301	18690
212	A	2	18691
10054	A	300	18691
72	A	1	18691
10055	A	301	18692
10055	A	302	18692
10055	A	303	18692
10055	B	301	18692
10055	B	302	18692
224	B	303	18692
10056	A	295	18693
10056	B	295	18693
224	A	298	18693
816	B	296	18693
121	A	296	18693
121	A	297	18693
121	A	300	18693
121	A	301	18693
121	A	302	18693
121	B	300	18693
121	B	301	18693
121	B	302	18693
5	A	600	18694
10	A	601	18694
8430	A	700	18694
6	A	500	18694
6	A	501	18694
6	A	502	18694
6	A	503	18694
121	A	400	18694
121	A	401	18694
10057	A	301	18695
10057	B	301	18695
10057	B	303	18695
224	A	302	18695
224	B	302	18695
224	B	303	18696
224	B	304	18696
10058	A	301	18696
10058	A	302	18696
10058	B	301	18696
10058	B	302	18696
46	A	1291	18697
130	A	1264	18698
130	B	1264	18698
121	A	1262	18698
121	A	1263	18698
121	B	1262	18698
121	B	1263	18698
42	A	260	18699
42	B	260	18699
10059	A	250	18699
10059	B	250	18699
121	A	251	18699
121	A	252	18699
121	A	261	18699
121	B	251	18699
121	B	252	18699
121	B	261	18699
42	A	260	18700
42	B	260	18700
10060	A	250	18700
10060	B	250	18700
121	A	251	18700
121	A	252	18700
121	A	261	18700
121	B	251	18700
121	B	252	18700
121	B	261	18700
10061	A	601	18701
10061	B	602	18701
121	A	501	18701
121	A	502	18701
121	B	503	18701
121	B	504	18701
130	A	302	18702
121	A	301	18702
10062	A	550	18703
10062	B	551	18703
6	A	501	18703
121	A	502	18703
121	A	503	18703
121	B	504	18703
121	B	505	18703
10063	A	300	18704
10063	B	301	18704
224	B	302	18704
224	A	305	18705
224	A	306	18705
224	B	309	18705
10064	A	301	18705
10064	A	302	18705
10064	A	303	18705
10064	A	304	18705
10064	B	301	18705
10064	B	302	18705
10064	B	303	18705
10064	B	304	18705
10064	B	305	18705
10064	B	306	18705
10064	B	307	18705
10064	B	308	18705
10065	A	600	18706
8	A	500	18706
5	B	504	18707
8	A	500	18707
8	B	501	18707
12	B	502	18707
10066	B	600	18707
10067	A	1500	18708
10067	B	2500	18708
121	A	1601	18708
121	B	2601	18708
10068	B	516	18709
6	A	513	18709
6	B	515	18709
121	A	511	18709
121	A	512	18709
121	B	513	18709
121	B	514	18709
10069	A	403	18710
10069	B	403	18710
94	A	401	18710
94	A	402	18710
94	B	401	18710
94	B	402	18710
10070	A	551	18711
10070	B	552	18711
236	A	501	18711
236	A	502	18711
236	B	503	18711
236	B	504	18711
10071	A	650	18712
10071	B	751	18712
236	A	514	18712
236	A	515	18712
236	B	514	18712
236	B	515	18712
10072	A	551	18713
10072	B	552	18713
236	A	536	18713
236	A	537	18713
236	B	536	18713
236	B	537	18713
236	A	1314	18714
236	A	1315	18714
236	B	2314	18714
236	B	2315	18714
10073	A	1316	18714
10073	B	1317	18714
236	A	2314	18715
236	A	2315	18715
236	B	1314	18715
236	B	1315	18715
10073	A	1317	18715
10073	B	1316	18715
236	A	902	18716
236	A	903	18716
10074	A	901	18716
236	B	402	18716
10074	B	401	18716
236	B	403	18716
236	A	514	18717
236	A	515	18717
236	B	514	18717
236	B	515	18717
10075	A	901	18717
10075	B	902	18717
10069	A	552	18718
10069	B	555	18718
236	A	514	18718
236	A	515	18718
236	B	514	18718
236	B	515	18718
236	A	614	18719
236	A	615	18719
236	B	714	18719
236	B	715	18719
10076	A	501	18719
10069	A	700	18720
10069	B	700	18720
748	A	400	18720
748	A	401	18720
748	B	400	18720
748	B	401	18720
236	A	402	18721
10077	A	401	18721
10077	B	501	18721
236	B	502	18721
236	A	403	18721
236	B	503	18721
10078	A	600	18722
10078	B	601	18722
236	A	5362	18722
236	A	5363	18722
236	B	6362	18722
236	B	6363	18722
6	A	551	18722
6	B	552	18722
79	A	401	18723
79	B	402	18723
236	A	514	18723
236	A	515	18723
236	B	514	18723
236	B	515	18723
921	A	906	18724
921	B	908	18724
236	A	514	18724
236	A	515	18724
236	B	514	18724
236	B	515	18724
236	A	536	18725
236	A	537	18725
236	B	536	18725
236	B	537	18725
78	A	551	18725
78	B	552	18725
10069	A	551	18726
10069	B	552	18726
236	A	2362	18726
236	A	2363	18726
236	B	1362	18726
236	B	1363	18726
10069	A	405	18727
10069	B	403	18727
121	A	401	18727
121	A	402	18727
121	A	403	18727
121	A	404	18727
121	A	406	18727
121	B	401	18727
121	B	402	18727
121	B	404	18727
121	B	405	18727
10079	A	551	18728
10079	B	552	18728
236	A	514	18728
236	A	515	18728
236	B	514	18728
236	B	515	18728
748	A	400	18729
748	A	401	18729
748	B	400	18729
748	B	401	18729
78	A	500	18729
78	A	600	18729
78	B	500	18729
10080	A	551	18730
10080	A	552	18730
236	A	514	18730
236	A	515	18730
236	B	514	18730
236	B	515	18730
10069	A	555	18731
10069	B	556	18731
236	A	463	18731
236	A	464	18731
236	B	461	18731
236	B	462	18731
10069	A	552	18732
10069	B	555	18732
236	A	323	18732
236	A	324	18732
236	B	323	18732
236	B	324	18732
236	A	614	18733
236	A	615	18733
236	B	614	18733
236	B	615	18733
10081	A	0	18733
10081	B	323	18733
10082	B	401	18734
236	A	902	18734
10082	A	901	18734
236	A	903	18734
236	B	402	18734
236	B	403	18734
10069	A	404	18735
10069	B	404	18735
236	A	401	18735
236	A	402	18735
236	B	401	18735
236	B	402	18735
121	A	403	18735
121	B	403	18735
10083	A	1000	18736
10083	B	1001	18736
10083	C	1002	18736
236	A	1	18736
236	A	320	18736
236	B	3	18736
236	B	5	18736
236	C	2	18736
236	C	4	18736
5	A	601	18737
5	A	602	18737
5	B	603	18737
5	B	604	18737
236	A	500	18737
236	A	501	18737
236	B	502	18737
236	B	503	18737
10073	A	551	18737
10073	B	552	18737
80	A	1000	18738
80	B	1001	18738
80	C	1002	18738
9988	A	602	18738
9988	A	603	18738
9988	B	604	18738
9988	B	605	18738
9988	C	600	18738
9988	C	601	18738
236	A	500	18738
236	A	501	18738
236	B	502	18738
236	B	503	18738
236	C	504	18738
236	C	505	18738
10069	A	551	18739
10069	B	552	18739
236	A	500	18739
236	A	501	18739
236	B	502	18739
236	B	503	18739
236	A	500	18740
236	A	501	18740
236	B	502	18740
236	B	503	18740
10073	A	551	18740
10073	B	552	18740
236	A	500	18741
236	A	501	18741
236	B	502	18741
236	B	503	18741
236	C	504	18741
236	C	505	18741
78	A	801	18741
78	B	902	18741
78	C	903	18741
1283	A	1901	18741
1283	B	1902	18741
1283	C	1903	18741
10084	A	1000	18742
10084	B	1001	18742
10084	C	1002	18742
236	A	500	18742
236	A	501	18742
236	B	502	18742
236	B	503	18742
236	C	504	18742
236	C	505	18742
236	A	500	18743
236	A	501	18743
236	B	500	18743
236	B	501	18743
236	C	500	18743
236	C	501	18743
10073	A	502	18743
10073	B	502	18743
10073	C	502	18743
10085	A	414	18744
236	A	412	18744
236	A	413	18744
10069	A	551	18745
25	A	414	18745
236	A	412	18745
236	A	413	18745
10086	A	414	18746
236	A	412	18746
236	A	413	18746
25	C	405	18747
677	A	403	18747
10077	A	405	18747
677	B	403	18747
10077	B	406	18747
236	B	401	18747
677	C	403	18747
236	C	401	18747
236	A	401	18747
236	C	402	18747
236	A	402	18747
25	B	405	18747
10077	C	404	18747
236	B	402	18747
10082	A	406	18748
25	A	405	18748
25	C	405	18748
25	C	404	18748
677	A	403	18748
677	B	403	18748
236	B	401	18748
677	C	403	18748
10082	B	406	18748
25	A	404	18748
236	A	401	18748
236	C	401	18748
236	A	402	18748
25	B	404	18748
236	C	402	18748
25	B	405	18748
236	B	402	18748
10082	C	406	18748
10087	C	405	18749
25	C	404	18749
10087	A	405	18749
236	B	401	18749
677	A	403	18749
677	C	403	18749
10087	B	405	18749
236	C	401	18749
236	A	401	18749
25	A	404	18749
236	A	402	18749
236	C	402	18749
25	B	404	18749
236	B	402	18749
677	B	403	18749
25	A	405	18750
25	C	405	18750
25	C	404	18750
677	A	403	18750
10074	B	406	18750
677	B	403	18750
10074	C	406	18750
236	B	401	18750
677	C	403	18750
25	A	404	18750
236	A	401	18750
236	C	401	18750
236	A	402	18750
25	B	404	18750
236	C	402	18750
25	B	405	18750
236	B	402	18750
10074	A	406	18750
25	C	404	18751
677	A	403	18751
10088	B	406	18751
677	B	403	18751
10088	A	405	18751
10088	C	405	18751
236	B	401	18751
677	C	403	18751
25	A	404	18751
236	C	401	18751
236	A	401	18751
25	B	404	18751
236	C	402	18751
236	A	402	18751
25	B	405	18751
236	B	402	18751
25	A	405	18752
25	C	405	18752
25	C	404	18752
677	A	403	18752
10089	B	406	18752
677	B	403	18752
236	B	401	18752
677	C	403	18752
25	A	404	18752
236	A	401	18752
236	C	401	18752
236	A	402	18752
25	B	404	18752
236	C	402	18752
10089	A	406	18752
25	B	405	18752
236	B	402	18752
10089	C	406	18752
80	A	401	18753
80	A	407	18753
80	B	402	18753
80	B	408	18753
80	C	403	18753
80	C	409	18753
80	D	404	18753
80	D	410	18753
80	E	405	18753
80	E	411	18753
80	F	406	18753
80	F	412	18753
236	A	300	18753
236	B	300	18753
236	C	300	18753
236	D	300	18753
236	E	300	18753
236	F	300	18753
1281	B	407	18754
1281	B	408	18754
1281	C	409	18754
1281	D	412	18754
1281	E	410	18754
1281	E	411	18754
79	A	401	18754
79	A	402	18754
79	A	403	18754
79	A	404	18754
79	A	405	18754
79	A	406	18754
236	A	300	18754
236	A	301	18754
236	B	300	18754
236	B	301	18754
236	C	300	18754
236	C	301	18754
236	D	300	18754
236	D	301	18754
236	E	300	18754
236	E	301	18754
236	F	300	18754
236	F	301	18754
236	A	402	18755
10073	A	405	18755
10	A	403	18755
236	A	401	18755
25	A	404	18755
236	A	402	18756
10	A	404	18756
236	A	401	18756
10075	A	403	18756
236	A	402	18757
10	A	404	18757
10069	A	403	18757
236	A	401	18757
236	A	402	18758
10	A	404	18758
78	A	403	18758
236	A	401	18758
10090	A	1401	18759
10090	B	1402	18759
10090	C	1403	18759
10090	D	1404	18759
10090	E	1405	18759
10090	F	1406	18759
236	A	1601	18759
236	A	1602	18759
236	B	1603	18759
236	B	1604	18759
236	C	1605	18759
236	C	1606	18759
236	D	1607	18759
236	D	1608	18759
236	E	1609	18759
236	E	1610	18759
236	F	1611	18759
236	F	1612	18759
10091	A	801	18760
31	A	900	18760
31	A	901	18760
31	A	902	18760
31	A	903	18760
31	A	904	18760
6	A	905	18760
6	A	906	18760
6	A	907	18760
10090	B	327	18761
10090	B	328	18761
10090	D	327	18761
10090	D	328	18761
10090	E	327	18761
10092	A	286	18762
10092	B	286	18762
10093	A	500	18763
10093	B	500	18763
6601	A	1281	18764
77	A	1282	18764
6601	A	1281	18765
77	B	1282	18766
4157	A	1281	18766
4157	B	1281	18766
6601	A	500	18767
321	A	1001	18768
10094	A	404	18769
10094	B	404	18769
80	A	1500	18770
80	B	2500	18770
80	C	3500	18770
80	D	4500	18770
9992	A	300	18771
9992	B	300	18771
121	A	200	18771
121	B	200	18771
92	A	420	18772
92	B	421	18772
92	B	422	18772
31	B	402	18772
31	B	403	18772
10095	A	411	18772
10095	B	410	18772
121	A	401	18772
121	B	400	18772
10	A	431	18773
10	A	432	18773
10	A	433	18773
10	A	434	18773
10	A	435	18773
10	A	436	18773
10096	A	430	18773
142	A	437	18773
142	A	438	18773
7603	A	427	18773
121	A	428	18773
121	A	429	18773
8	A	500	18774
10097	A	501	18774
10	A	502	18774
10098	A	430	18775
7603	A	427	18775
121	A	428	18775
121	A	429	18775
8	A	500	18776
10097	A	501	18776
8	A	500	18777
10097	A	501	18777
10	A	502	18777
8	A	502	18778
10095	A	501	18778
345	A	205	18779
345	B	206	18779
345	C	207	18779
345	D	208	18779
10099	A	308	18780
121	A	701	18780
121	A	702	18780
1243	B	1202	18781
10099	A	1301	18781
10099	B	1302	18781
10099	C	1303	18781
330	A	1401	18781
330	B	1402	18781
330	C	1403	18781
12	B	1102	18781
12	A	1101	18781
1236	A	1201	18781
12	C	1103	18781
1243	C	1203	18781
121	A	1001	18781
121	A	1002	18781
121	B	1003	18781
121	B	1004	18781
121	C	1005	18781
121	C	1006	18781
6918	A	1194	18782
6918	F	1194	18782
6918	G	1194	18782
6918	J	1194	18782
6918	L	1194	18782
6918	B	1194	18782
12	B	1195	18782
6918	C	1194	18782
12	C	1005	18782
6918	D	1194	18782
12	D	1195	18782
6918	E	1194	18782
12	E	1195	18782
6918	H	1194	18782
12	H	1195	18782
6918	I	1194	18782
12	I	1195	18782
6918	K	1194	18782
12	K	1195	18782
12	A	1195	18782
12	F	1195	18782
12	G	1195	18782
12	J	1195	18782
12	L	1195	18782
6	C	1197	18782
6	D	1197	18782
6	G	1197	18782
6	K	1197	18782
6918	A	1194	18783
12	A	1195	18783
6918	D	4194	18783
12	D	4195	18783
6918	A	2194	18783
12	A	2195	18783
6918	B	3194	18783
12	B	3195	18783
6918	D	5194	18783
12	D	5195	18783
6918	E	6194	18783
12	E	6195	18783
6918	A	1194	18784
6918	E	5194	18784
6918	D	4194	18784
12	D	4195	18784
12	C	1195	18784
12	D	5195	18784
12	D	5196	18784
6918	A	2194	18784
12	A	2195	18784
6918	B	3194	18784
12	B	3195	18784
6918	E	6194	18784
12	E	6195	18784
154	A	203	18785
154	B	203	18785
154	B	204	18785
12	A	202	18785
12	B	202	18785
1233	A	201	18785
1233	B	201	18785
10100	A	811	18786
10100	A	815	18786
10100	C	812	18786
10100	C	813	18786
10100	D	814	18786
121	A	1001	18786
121	B	1002	18786
121	C	1003	18786
121	D	1004	18786
121	E	1005	18786
10101	A	821	18787
10101	A	825	18787
10101	C	822	18787
10101	D	823	18787
10101	D	824	18787
121	A	1001	18787
121	B	1002	18787
121	C	1003	18787
121	D	1004	18787
121	E	1005	18787
1512	A	401	18788
1512	B	402	18788
1512	C	403	18788
1512	D	404	18788
1512	E	405	18788
1512	F	406	18788
1512	G	407	18788
1512	H	408	18788
1512	I	409	18788
1512	J	410	18788
1512	K	411	18788
1512	L	412	18788
1512	M	413	18788
1512	N	414	18788
1512	O	415	18788
3863	A	1005	18789
3863	B	1006	18789
10102	A	1003	18789
10102	B	1004	18789
121	A	1001	18789
121	B	1002	18789
10103	A	2500	18790
10103	B	2501	18790
10103	C	2502	18790
10103	D	2503	18790
271	A	3001	18790
271	B	3002	18790
271	C	3003	18790
271	D	3004	18790
121	A	2001	18790
121	B	2002	18790
121	C	2003	18790
121	D	2004	18790
10104	A	2500	18791
10104	B	2501	18791
10104	C	2502	18791
10104	D	2503	18791
121	A	2001	18791
121	B	2002	18791
121	C	2003	18791
121	D	2004	18791
10	A	1178	18792
6	A	1175	18792
6	A	1176	18792
6	A	1177	18792
869	A	1179	18792
121	A	1174	18792
6	A	1359	18793
440	A	1362	18793
1771	A	1367	18793
5	A	1365	18793
42	A	1366	18793
271	A	1364	18793
1771	A	1361	18793
121	A	1358	18793
6	A	1360	18793
440	A	1363	18793
10105	B	401	18794
10106	A	401	18795
10106	B	401	18795
31	A	302	18796
31	B	302	18796
31	C	302	18796
31	D	302	18796
1512	A	300	18796
1512	B	300	18796
1512	C	300	18796
1512	D	300	18796
212	A	301	18796
212	B	301	18796
212	C	301	18796
212	D	301	18796
71	A	303	18796
71	B	303	18796
71	C	303	18796
71	D	303	18796
10107	A	1452	18797
121	A	1451	18797
10108	A	353	18798
121	A	400	18798
10109	A	353	18799
121	A	400	18799
10110	A	353	18800
121	A	400	18800
10111	A	354	18801
